Sample,RMSE,MAE,DELTA1
62381,0.048906134327457676,0.010338763256939677,0.9991048574447632
55450,0.09337407579018492,0.028404123935661205,0.996198296546936
34656,0.20187671754371517,0.09961865860377256,0.9780725240707397
17328,0.3021678708471704,0.184604918507764,0.9450342059135437
6931,0.3799656244495328,0.25592222847684637,0.9091417193412781
3466,0.4061167556371241,0.2832518684405341,0.8941385746002197
693,0.41542752748163425,0.29604567085161504,0.8888190984725952
