Sample,RMSE,MAE,DELTA1
62381,0.1024,0.0279,0.9987
55450,0.1152,0.0311,0.9985
34656,0.1781,0.0452,0.9973
200000,0.02284511229371552,0.004435982631308837,0.9998723864555359
100000,0.06296985968880883,0.016809580985573346,0.9993574619293213
50000,0.12704847466959535,0.03398377854879068,0.9982497096061707
20000,0.2826368899674839,0.06430781876396333,0.995132327079773
10000,0.4692358544645578,0.09191024916712963,0.9914653897285461
