Sample,RMSE,MAE,DELTA1
62381,0.010998034529294553,0.0017929141538947143,0.9999889135360718
55450,0.01678397473400873,0.003881371505573322,0.999967098236084
34656,0.03540635114536388,0.013217483379350588,0.9997498393058777
17328,0.06495850079136606,0.030876086318526983,0.998681366443634
6931,0.11218263060148549,0.06158118514692841,0.9947379231452942
3466,0.153563491930615,0.08978632894694119,0.9891033172607422
693,0.2645691012060421,0.17359273219694651,0.9616338610649109
