Sample,RMSE,MAE,DELTA1
62381,0.013787978745810201,0.0021925830705760447,0.9999671578407288
55450,0.020878426431232364,0.0047030195770564765,0.9999107122421265
34656,0.04231950483295726,0.015272436420453523,0.9994969964027405
17328,0.07279271678050865,0.033055187912938024,0.9980683922767639
6931,0.11630666848733928,0.06041310355409588,0.9942197799682617
3466,0.15230235600844774,0.08398418096598809,0.9895739555358887
693,0.23987991493711236,0.14686063471295774,0.9717733263969421
